Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yilber Díaz","ARI",1,1,0,4.30278,23,0,0,1,,23,102,21,12,11,3,12,,1,22,8.76879,4.68719,1.8708,1.06531,0.220002,0.117598,0.1024039089679718,0.241507,1.45405,0.294012,0.729358,,,4.41844,-0.030293,-0.0117561,999,,,,,,,87.70000000000002,3.8130434782608704,85,3.6956521739130435,,,,,,,,,,,,,,,,,,,"Yilber Diaz","29271",700270
"Carter Baumler","TEX",2,3,0,4.62744,50,0,0,4,,50,219,48,28,26,6,23,,2,43,7.75988,4.21155,1.84252,1.12099,0.196408,0.106597,0.08981049805879593,0.247078,1.42852,0.288186,0.692773,,,4.53641,-0.0305404,-0.161755,999,,,,,,,198.39999999999998,3.9679999999999995,199,3.98,,,,,,,,,,,,,,,,,,,"Carter Baumler","sa3014480",691945
"Hayden Durke","ARI",1,1,0,4.49736,14,0,0,1,,14,63,13,8,7,2,9,,1,14,8.70037,5.76756,1.5085,0.968841,0.213458,0.141503,0.07195460796356201,0.238619,1.54919,0.293046,0.72047,,,4.76745,-0.0306333,-0.0280559,999,,,,,,,47.20000000000003,3.3714285714285737,46,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Hayden Durke","sa3022733",694492
"Matt Pushard","STL",3,3,0,4.21708,52,0,0,7,,52,224,51,26,24,7,19,,2,45,7.72946,3.3684,2.2947,1.18383,0.199744,0.0870459,0.11269795149564743,0.250201,1.34663,0.290344,0.723923,,,4.36742,-0.0307982,-0.0194618,999,,,,,,,221.10000000000005,4.251923076923078,224,4.3076923076923075,,,,,,,,,,,,,,,,,,,"Matt Pushard","sa3019955",690155
"Joey Estes","ATH",2,3,0,4.85343,42,0,0,1,,42,180,43,24,23,7,11,,3,31,6.74065,2.33297,2.8893,1.553,0.174932,0.0605448,0.11438735947012901,0.261572,1.29403,0.284141,0.679444,,,4.85634,-0.0308896,-0.0848227,999,,,,,,,136.90000000000003,3.2595238095238104,143,3.4047619047619047,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Noah Song","BOS",0,1,0,5.17925,12,0,0,1,,12,54,13,7,7,2,6,,1,10,7.25169,4.46991,1.62233,1.35428,0.178271,0.109885,0.06838525086641312,0.264576,1.54648,0.298615,0.696533,,,5.13533,-0.0312766,-0.0263606,999,,,,,,,33.40000000000002,2.783333333333335,37,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Noah Song","sa3011695",679977
"Ryan Loutos","SEA",1,1,0,4.38347,24,0,0,1,,24,105,24,13,12,3,10,,1,20,7.57921,3.68202,2.05844,1.1445,0.193003,0.0937621,0.099241241812706,0.25151,1.39448,0.291063,0.715321,,,4.44053,-0.0317095,-0.0707734,999,,,,,,,89.30000000000001,3.7208333333333337,92,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Ryan Loutos","29521",702795
"Andrew Hoffmann","ARI",3,3,0,4.11689,52,0,0,7,,52,226,52,26,24,6,20,,2,46,7.98505,3.38301,2.36034,1.11265,0.204329,0.0865678,0.11776164174079895,0.2526,1.36757,0.297785,0.730132,,,4.21659,-0.0317425,0.00746139,999,,,,,,,229.8,4.4192307692307695,236,4.538461538461538,,,,,,,,,,,,,,,,,,,"Andrew Hoffmann","29633",694851
"Sam Bachman","LAA",3,3,0,4.45276,50,0,0,4,,50,222,50,27,25,6,23,,3,43,7.67432,4.19327,1.83015,1.01169,0.191977,0.104897,0.08708024770021439,0.255032,1.46311,0.300439,0.709971,,,4.48589,-0.0318828,-0.0696045,999,,,,,,,190.2,3.804,196,3.92,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Eduarniel Núñez","ATH",3,3,0,4.53067,50,0,0,4,,50,224,46,27,25,6,30,,4,49,8.86825,5.35369,1.65647,1.07954,0.219771,0.132674,0.0870971530675888,0.239106,1.50674,0.292398,0.72015,,,4.7333,-0.0322335,-0.0472168,999,,,,,,,188.6,3.772,184,3.68,,,,,,,,,,,,,,,,,,,"Eduarniel Nunez","23162",674384
"Tejay Antone","CIN",1,1,0,5.13881,22,0,0,1,,22,99,23,14,13,3,10,,2,18,7.25483,4.16376,1.74238,1.28852,0.17888,0.102664,0.0762154757976532,0.262634,1.50522,0.297774,0.682218,,,4.99405,-0.0323607,-0.0709993,999,,,,,,,70.10000000000001,3.186363636363637,75,3.409090909090909,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Austin Love","STL",1,1,0,4.51623,22,0,0,1,,22,97,22,12,11,3,10,,1,19,7.61709,3.95634,1.92529,1.18115,0.191942,0.0996955,0.09224681556224823,0.25244,1.42808,0.291764,0.710865,,,4.62946,-0.0328268,-0.0391129,999,,,,,,,77.7,3.5318181818181817,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Austin Love","sa3017609",676153
"Rolddy Muñoz","ATL",1,1,0,4.49265,22,0,0,1,,22,98,22,12,11,3,11,,1,19,7.97398,4.41444,1.80634,1.0625,0.198465,0.109871,0.0885937288403511,0.251932,1.47633,0.298303,0.716059,,,4.55127,-0.0329724,-0.0283371,999,,,,,,,74.7,3.3954545454545455,77,3.5,,,,,,,,,,,,,,,,,,,"Rolddy Munoz","27407",691548
"Jaden Woods","PIT",1,1,0,4.70869,16,0,0,1,,16,72,16,9,8,2,8,,1,13,7.40948,4.38208,1.69086,1.17267,0.182673,0.108036,0.07463771849870682,0.255815,1.4929,0.293963,0.705883,,,4.90529,-0.0332966,-0.0248414,999,,,,,,,55.20000000000001,3.4500000000000006,57,3.5625,,,,,,,,,,,,,,,,,,,"Jaden Woods","sa3023064",692243
"Logan Gillaspie","SDP",1,1,0,4.51341,24,0,0,1,,24,104,25,13,12,3,8,,1,18,6.81028,3.09136,2.203,1.2595,0.174193,0.079071,0.09512247145175934,0.260328,1.3751,0.290815,0.710754,,,4.58476,-0.0333932,-0.0446321,999,,,,,,,88.70000000000002,3.695833333333334,94,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Logan Gillaspie","22461",670810
"Hunter Strickland","LAA",1,1,0,5.02004,16,0,0,1,,16,70,16,10,9,2,7,,1,13,7.04901,4.09344,1.72203,1.36482,0.177881,0.103298,0.0745835229754448,0.260469,1.47139,0.291418,0.693249,,,5.0408,-0.0339553,-0.0624921,999,,,,,,,58.20000000000001,3.6375000000000006,60,3.75,,,,,,,,,,,,,,,,,,,"Hunter Strickland","7836",519326
"Lucas Sims","CHW",0,1,0,5.71036,8,0,0,1,,8,37,7,5,5,1,5,,1,8,8.54918,5.95872,1.43473,1.45568,0.206674,0.144051,0.06262354552745819,0.24328,1.58647,0.283718,0.670128,,,5.72735,-0.0347214,-0.0325365,999,,,,,,,30.700000000000006,3.837500000000001,29,3.625,,,,,,,,,,,,,,,,,,,"Lucas Sims","13470",608371
"Steven Wilson","TBR",2,2,0,4.68866,43,0,0,1,,43,184,39,24,22,7,19,,2,42,8.74553,4.00532,2.18348,1.49685,0.227032,0.103978,0.12305492907762527,0.237851,1.34496,0.277302,0.710531,,,4.84352,-0.0350373,-0.0892742,999,,,,,,,155.70000000000002,3.62093023255814,149,3.4651162790697674,,,,,,,,,,,,,,,,,,,"Steven Wilson","20353",621051
"Dan Altavilla","MIN",1,1,0,4.70785,26,0,0,1,,26,115,26,15,14,3,13,,2,22,7.52385,4.41256,1.7051,1.15856,0.188944,0.110811,0.07813283801078796,0.255666,1.47797,0.296348,0.703176,,,4.82058,-0.0359582,-0.0678402,999,,,,,,,90.9,3.496153846153846,94,3.6153846153846154,,,,,,,,,,,,,,,,,,,"Dan Altavilla","16507",656186
"Alek Jacob","SDP",1,2,0,4.70266,35,0,0,1,,35,153,34,20,18,5,15,,3,30,7.80818,3.82387,2.04196,1.31658,0.198295,0.0971102,0.10118452459573746,0.247793,1.38591,0.284428,0.701111,,,4.79211,-0.0373603,-0.0974876,999,,,,,,,119.1,3.4028571428571426,120,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Alek Jacob","29628",689690
"Gavin Hollowell","CHC",1,2,0,4.49339,30,0,0,1,,30,132,27,16,15,4,15,,2,29,8.63633,4.36869,1.97687,1.11641,0.21814,0.110346,0.10779374092817307,0.238113,1.39966,0.286729,0.700395,,,4.50677,-0.0375327,-0.0375658,999,,,,,,,113.60000000000001,3.786666666666667,109,3.6333333333333333,,,,,,,,,,,,,,,,,,,"Gavin Hollowell","25427",668970
"Paul Gervase","LAD",2,2,0,4.66209,33,0,0,1,,33,144,29,19,17,5,17,,2,35,9.50236,4.57129,2.07871,1.38581,0.241563,0.116209,0.12535478919744492,0.234217,1.3991,0.28407,0.708185,,,4.72268,-0.0379248,-0.0752959,999,,,,,,,124.30000000000004,3.766666666666668,117,3.5454545454545454,,,,,,,,,,,,,,,,,,,"Paul Gervase","31571",801434
"Bailey Horn","DET",2,2,0,4.39945,32,0,0,1,,32,141,31,17,16,4,15,,1,29,8.08081,4.33436,1.86436,1.15322,0.204206,0.109531,0.09467480331659317,0.248322,1.44458,0.292728,0.725801,,,4.56188,-0.0384773,-0.045265,999,,,,,,,121.00000000000003,3.781250000000001,122,3.8125,,,,,,,,,,,,,,,,,,,"Bailey Horn","27753",690544
"T.J. McFarland",,1,1,0,4.34589,24,0,0,0,,24,106,26,12,12,3,8,,1,16,6.02641,3.07635,1.95894,1.00462,0.151907,0.0775451,0.07436151802539825,0.270679,1.42783,0.301579,0.714222,,,4.43444,-0.0397702,0.0630566,999,,,,,,,78.10000000000002,3.2541666666666678,86,3.5833333333333335,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Luis Mey","CIN",2,3,0,4.96147,34,0,0,1,,34,155,32,20,19,4,21,,2,32,8.49771,5.52791,1.53724,1.16634,0.207603,0.135049,0.07255341112613678,0.245839,1.56369,0.294033,0.696918,,,4.98914,-0.040077,-0.0627132,999,,,,,,,118.20000000000003,3.476470588235295,117,3.4411764705882355,,,,,,,,,,,,,,,,,,,"Luis Mey","25620",682825
"Brandan Bidois","PIT",2,3,0,4.48514,42,0,0,1,,42,185,40,23,21,5,21,,2,39,8.38277,4.4897,1.86711,1.167,0.210957,0.112986,0.09797101467847824,0.244849,1.44749,0.291108,0.719176,,,4.58054,-0.0409433,-0.046456,999,,,,,,,158.3,3.7690476190476194,158,3.761904761904762,,,,,,,,,,,,,,,,,,,"Brandan Bidois","sa3015277",684049
"Ryan Harbin","PIT",1,1,0,4.59555,26,0,0,1,,26,118,25,14,13,3,16,,2,25,8.56619,5.439,1.57496,1.05061,0.209583,0.133072,0.07651086151599884,0.246019,1.5557,0.298242,0.722699,,,4.77209,-0.0423258,-0.0217127,999,,,,,,,90.5,3.480769230769231,91,3.5,,,,,,,,,,,,,,,,,,,"Ryan Harbin","sa3011733",689877
"Christian Roa","HOU",1,2,0,4.42901,24,0,0,1,,24,106,22,13,12,3,12,,2,23,8.52801,4.61996,1.84591,1.21523,0.214261,0.116073,0.09818720817565918,0.242852,1.44581,0.289234,0.726598,,,4.7436,-0.0423915,-0.0413981,999,,,,,,,91.50000000000001,3.8125000000000004,89,3.7083333333333335,,,,,,,,,,,,,,,,,,,"Christian Roa","27662",685005
"Juan Burgos","ARI",1,1,0,4.58603,24,0,0,1,,24,106,24,13,12,3,11,,2,19,7.19821,4.01893,1.79108,1.15953,0.180341,0.100688,0.07965226471424103,0.259273,1.46293,0.296691,0.710745,,,4.75494,-0.0426525,-0.0266903,999,,,,,,,81.30000000000001,3.3875000000000006,84,3.5,,,,,,,,,,,,,,,,,,,"Juan Burgos","27271",686228
"Samy Natera Jr.","LAA",1,1,0,4.90914,22,0,0,1,,22,99,21,13,12,3,13,,2,22,9.15151,5.18279,1.76575,1.36086,0.22655,0.128303,0.0982474833726883,0.242888,1.50916,0.29243,0.708328,,,5.0047,-0.0427237,-0.0633126,999,,,,,,,74.30000000000001,3.377272727272728,74,3.3636363636363638,,,,,,,,,,,,,,,,,,,"Samy Natera Jr.","sa3020862",696519
"Cam Sanders","PIT",2,3,0,4.74996,40,0,0,1,,40,182,38,23,21,5,24,,3,38,8.46429,5.437,1.55679,1.0555,0.206995,0.132962,0.0740325003862381,0.243931,1.54724,0.29404,0.709892,,,4.81005,-0.0429988,-0.0767939,999,,,,,,,134.7,3.3674999999999997,134,3.35,,,,,,,,,,,,,,,,,,,"Cam Sanders","23479",676742
"Jayden Murray","HOU",1,1,0,4.59733,30,0,0,1,,30,132,30,17,15,4,12,,2,25,7.57767,3.69318,2.0518,1.2482,0.191742,0.0934506,0.09829121083021164,0.25339,1.39855,0.291003,0.703029,,,4.72787,-0.0433959,-0.0748744,999,,,,,,,106.80000000000001,3.5600000000000005,110,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Jayden Murray","26482",681151
"Enmanuel De Jesus","DET",2,2,0,4.32963,42,0,0,1,,42,184,42,22,20,5,17,,2,33,7.02114,3.66799,1.91416,1.149,0.178259,0.0931265,0.08513277024030685,0.255624,1.4094,0.290288,0.723551,,,4.60599,-0.0446343,-0.0518809,999,,,,,,,153.10000000000002,3.6452380952380956,158,3.761904761904762,,,,,,,,,,,,,,,,,,,"Enmanuel De Jesus","18554",646241
"Luis Guerrero","TBR",1,1,0,4.8512,18,0,0,1,,18,80,17,10,10,3,10,,1,16,7.99755,5.04393,1.58558,1.2835,0.199593,0.12588,0.07371300458908081,0.242856,1.48986,0.281424,0.707503,,,5.08713,-0.0458515,-0.0358281,999,,,,,,,55.10000000000001,3.061111111111112,54,3,,,,,,,,,,,,,,,,,,,"Luis Guerrero","31184",692285
"Jayvien Sandridge","LAA",1,2,0,4.6703,26,0,0,1,,26,118,23,15,13,3,17,,2,28,9.54212,5.79089,1.64778,1.20214,0.234532,0.142332,0.0921998918056488,0.233544,1.5351,0.288889,0.723221,,,4.85902,-0.0463764,-0.0636446,999,,,,,,,98.7,3.7961538461538464,94,3.6153846153846154,,,,,,,,,,,,,,,,,,,"Jayvien Sandridge","25158",682144
"Cade Winquest","NYY",1,2,0,4.86787,30,0,0,1,,30,132,30,18,16,4,12,,2,24,7.11932,3.50893,2.02892,1.33233,0.17972,0.0885792,0.09114046394824982,0.255604,1.39814,0.286213,0.683546,,,4.84825,-0.0467817,-0.114193,999,,,,,,,104.80000000000001,3.4933333333333336,108,3.6,,,,,,,,,,,,,,,,,,,"Cade Winquest","sa3020805",685464
"Kade Strowd","ARI",2,2,0,4.21008,44,0,0,4,,44,191,42,22,21,5,20,,2,40,8.25076,4.01125,2.0569,1.03037,0.21073,0.10245,0.10827970504760742,0.24999,1.40977,0.300716,0.723252,,,4.27167,-0.0478236,0.0460284,999,,,,,,,184.90000000000003,4.202272727272728,185,4.204545454545454,,,,,,,,,,,,,,,,,,,"Kade Strowd","26191",669704
"Kyle Keller","BOS",1,2,0,4.95701,32,0,0,1,,32,142,32,19,18,5,15,,1,30,8.2971,4.28701,1.93541,1.379,0.207796,0.107366,0.10043036937713623,0.257753,1.48768,0.301247,0.708992,,,4.82185,-0.0493176,-0.0795755,999,,,,,,,108.10000000000001,3.3781250000000003,111,3.46875,,,,,,,,,,,,,,,,,,,"Kyle Keller","18890",664918
"William Kempner","MIA",1,2,0,4.7881,24,0,0,1,,24,108,23,14,13,3,13,,2,22,8.36568,4.86527,1.71947,1.19293,0.207163,0.120481,0.0866820365190506,0.246214,1.48759,0.292528,0.698942,,,4.92114,-0.0500928,-0.0551389,999,,,,,,,83.90000000000002,3.495833333333334,84,3.5,,,,,,,,,,,,,,,,,,,"William Kempner","sa3020527",687531
"Spencer Bivens","SFG",3,4,0,4.22645,70,0,0,14,,70,305,73,36,33,8,23,,4,52,6.73727,2.90023,2.32301,1.01819,0.172023,0.0740515,0.09797108173370361,0.261578,1.36081,0.297695,0.706384,,,4.25253,-0.0554849,-0.0634766,999,,,,,,,308.8,4.411428571428572,325,4.642857142857143,,,,,,,,,,,,,,,,,,,"Spencer Bivens","30226",702352
"Gavin Collyer","TEX",1,2,0,5.07818,26,0,0,1,,26,118,24,16,15,4,15,,3,25,8.70193,5.19227,1.67594,1.24458,0.212894,0.12703,0.0858641117811203,0.240191,1.50537,0.28626,0.684107,,,5.02758,-0.0563984,-0.107815,999,,,,,,,80.79999999999998,3.107692307692307,78,3,,,,,,,,,,,,,,,,,,,"Gavin Collyer","sa3011742",686560
"Ryan Rolison","CHC",1,2,0,4.4809,36,0,0,1,,36,157,37,20,18,5,14,,1,27,6.81932,3.43969,1.98254,1.22273,0.174131,0.0878323,0.08629847317934036,0.259601,1.40587,0.291115,0.710511,,,4.61,-0.0580421,-0.0699672,999,,,,,,,121.70000000000003,3.3805555555555564,128,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Ryan Rolison","22200",669020
"Tayron Guerrero","BOS",2,2,0,4.86281,40,0,0,1,,40,178,43,23,22,5,17,,2,31,6.95214,3.88762,1.78828,1.219,0.173958,0.0972768,0.07668111473321915,0.268945,1.49664,0.304585,0.701478,,,4.79623,-0.0582193,-0.0773945,999,,,,,,,131.7,3.2924999999999995,144,3.6,,,,,,,,,,,,,,,,,,,"Tayron Guerrero","11691",594027
"Carlos Vargas","SEA",3,3,0,4.04558,56,0,0,10,,56,242,55,28,25,6,20,,3,44,7.07566,3.28004,2.15719,0.953952,0.182179,0.0844521,0.09772676229476929,0.251615,1.34493,0.291051,0.712374,,,4.19677,-0.0630521,-0.116648,999,,,,,,,256.6,4.582142857142857,261,4.660714285714286,,,,,,,,,,,,,,,,,,,"Carlos Vargas","22915",672841
"Peyton Pallette","CLE",2,2,0,4.40422,48,0,0,4,,48,209,44,25,23,7,21,,3,47,8.74094,3.92915,2.22464,1.27231,0.222869,0.100182,0.12268676608800888,0.240357,1.36337,0.286304,0.714507,,,4.53608,-0.0644281,-0.0638898,999,,,,,,,192.70000000000002,4.014583333333333,187,3.8958333333333335,,,,,,,,,,,,,,,,,,,"Peyton Pallette","sa3020742",688883
"Ryan Zeferjahn","LAA",3,4,0,4.45094,57,0,1,9,,57,250,50,30,28,8,30,,5,63,9.9601,4.6982,2.11998,1.27505,0.252275,0.118999,0.13327624648809433,0.230799,1.39493,0.288598,0.723289,,,4.57763,-0.0648152,-0.0277601,999,,,,,,,255.39999999999998,4.480701754385964,243,4.2631578947368425,,,,,,,,,,,,,,,,,,,"Ryan Zeferjahn","25420",666171
"Bradley Blalock","MIA",1,2,0,5.0038,26,0,0,1,,26,115,28,16,14,4,10,,1,18,6.21468,3.43657,1.80839,1.35886,0.156239,0.0863966,0.06984255462884903,0.271281,1.46885,0.295701,0.692777,,,4.95494,-0.065917,-0.0844249,999,,,,,,,77.39999999999999,2.9769230769230766,85,3.269230769230769,,,,,,,,,,,,,,,,,,,"Bradley Blalock","26419",687134
"George Soriano","STL",2,2,0,4.39281,50,0,0,4,,50,217,47,26,24,7,20,,3,47,8.43991,3.63851,2.31961,1.19962,0.216216,0.0932126,0.12300391495227814,0.245065,1.35129,0.291315,0.706671,,,4.41098,-0.0750139,-0.0425572,999,,,,,,,202.7,4.053999999999999,200,4,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Luis Peralta","COL",1,3,0,5.3964,34,0,0,1,,34,157,35,22,20,5,20,,3,32,8.54483,5.40145,1.58195,1.34092,0.205411,0.129846,0.07556425034999847,0.258604,1.62114,0.306001,0.689729,,,5.19529,-0.079213,-0.0692569,999,,,,,,,98.10000000000002,2.8852941176470597,104,3.0588235294117645,,,,,,,,,,,,,,,,,,,"Luis Peralta","24203",678821
"Alexander Alberto","CHW",1,2,0,5.25444,36,0,0,1,,36,165,36,23,21,5,21,,4,29,7.22276,5.14503,1.40383,1.151,0.175103,0.124732,0.05037105828523636,0.258414,1.58162,0.296208,0.678151,,,5.21738,-0.0842797,-0.160826,999,,,,,,,98.30000000000004,2.7305555555555565,102,2.8333333333333335,,,,,,,,,,,,,,,,,,,"Alexander Alberto","sa3015986",693739
"Chad Green",,2,3,0,4.61673,40,0,0,0,,40,173,41,22,21,7,14,,1,34,7.75601,3.06403,2.53131,1.55195,0.198823,0.0785454,0.12027725577354431,0.25719,1.35931,0.289147,0.71952,,,4.77193,-0.0848923,-0.119169,999,,,,,,,126.30000000000001,3.1575,132,3.3,,,,,,,,,,,,,,,,,,,"Chad Green","15552",643338
"Michael Kelly","ATH",4,4,0,4.36742,60,0,3,11,,60,261,58,32,29,8,26,,3,52,7.75997,3.91347,1.98289,1.18028,0.198317,0.100014,0.0983029156923294,0.251412,1.40695,0.29269,0.718888,,,4.55866,-0.086981,0.00103378,999,,,,,,,270.8,4.513333333333334,272,4.533333333333333,,,,,,,,,,,,,,,,,,,"Michael Kelly","12791",547184
"Orlando Ribalta","WSN",2,2,0,4.80488,48,0,0,4,,48,215,47,28,26,7,25,,2,44,8.23625,4.69579,1.75397,1.28683,0.204395,0.116533,0.08786175400018692,0.249388,1.49629,0.291815,0.707845,,,4.87245,-0.0908958,-0.153541,999,,,,,,,169.90000000000003,3.539583333333334,172,3.5833333333333335,,,,,,,,,,,,,,,,,,,"Orlando Ribalta","26247",687377
"Cade Gibson","MIA",3,4,0,4.2528,60,0,0,12,,60,263,60,31,28,7,24,,5,47,7.00507,3.54741,1.9747,1.01753,0.177329,0.0898007,0.08752860128879547,0.257565,1.40146,0.29616,0.71401,,,4.4833,-0.113379,0.07254,999,,,,,,,256.9,4.281666666666666,264,4.4,,,,,,,,,,,,,,,,,,,"Cade Gibson","31815",806188
"Brandyn Garcia","ARI",3,3,0,4.1675,56,0,1,10,,56,248,55,28,26,6,25,,6,49,7.79793,3.94541,1.97646,0.939999,0.195259,0.0987923,0.09646638482809067,0.25049,1.41433,0.297922,0.717066,,,4.38368,-0.128104,0.109093,999,,,,,,,247.60000000000008,4.421428571428573,252,4.5,,,,,,,,,,,,,,,,,,,"Brandyn Garcia","33568",805299
"Joel Peguero","SFG",3,3,0,4.40506,50,0,4,4,,50,220,51,26,24,6,21,,2,39,7.01977,3.76866,1.86267,1.02491,0.177106,0.0950817,0.08202414214611053,0.258054,1.43441,0.296444,0.711095,,,4.45999,-0.134783,-0.0649073,999,,,,,,,208.6,4.172,217,4.34,,,,,,,,,,,,,,,,,,,"Joel Peguero","21951",666711
"Roddery Muñoz","HOU",3,3,0,4.56737,54,0,0,10,,54,236,50,30,27,9,25,,2,55,9.14007,4.18081,2.1862,1.46062,0.232773,0.106474,0.12629878520965576,0.241415,1.39451,0.287057,0.724578,,,4.74598,-0.160885,-0.183764,999,,,,,,,227.90000000000003,4.220370370370371,222,4.111111111111111,,,,,,,,,,,,,,,,,,,"Roddery Munoz","25311",682610
