Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yilber Díaz","ARI",0.697119,0.784582,0,4.65827,19.315,0.54,0,0.6568,,24.1506,107.122,21.328,13.34,12.5,2.97566,13.6481,0.759409,1.3324,24.8545,9.26231,5.08614,1.82109,1.10891,0.232021,0.127408,0.10461302101612091,0.231471,1.44825,0.285369,0.70224,,,4.5395,0.0826679,0.00551889,999,,,,,,,95.10000000000002,3.962500000000001,90,3.75,,,,,,,,,,,,,,,,,,,"Yilber Diaz","29271",700270
"Taylor Rashi","ARI",0.440813,0.365153,0,4.40974,12.493,0,0,0,,21.6135,93.8695,19.4454,11.35,10.59,2.74351,9.85456,0.83428,0.957557,21.6912,9.03234,4.1035,2.20113,1.14241,0.231078,0.104981,0.12609630823135376,0.23412,1.35563,0.284905,0.705053,,,4.27885,0.0808229,0.0506735,999,,,,,,,87.5,3.977272727272727,82,3.727272727272727,,,,,,,,,,,,,,,,,,,"Taylor Rashi","26344",688497
"Cole Sulser","TBR",2.03063,1.61833,0,4.63934,46.411,0,0,10.1593,,50.6322,219.208,48.3085,27.96,26.1,7.47186,20.0847,1.14889,2.31898,47.7098,8.48053,3.5701,2.37543,1.32814,0.217646,0.0916239,0.1260223388671875,0.245465,1.35078,0.288348,0.697935,,,4.49644,0.0782164,-0.137324,999,,,,,,,236.50000000000006,4.637254901960786,234,4.588235294117647,,,,,,,,,,,,,,,,,,,"Cole Sulser","15256",642121
"Taylor Clarke","ARI",1.77976,1.63197,0,4.78057,51.56,0.065,0,12.5097,,54.9914,236.204,56.3755,31.26,29.21,8.88953,15.3625,1.10626,2.27983,44.8749,7.34431,2.51425,2.92107,1.45488,0.189984,0.065039,0.1249445229768753,0.257938,1.30453,0.288148,0.682681,,,4.56702,0.0765796,-0.22967,999,,,,,,,241.70000000000002,4.3945454545454545,249,4.527272727272727,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Jordan Hicks","CHW",1.86111,1.91101,0,4.36229,48.594,0.45,1,8.6562,,54.8794,239.928,51.1113,28.45,26.6,5.36782,25.9076,1.16136,3.95513,45.0413,7.3866,4.24875,1.73854,0.880302,0.187729,0.107981,0.0797477513551712,0.243311,1.40342,0.286512,0.698793,,,4.39767,0.0764231,0.0755515,999,,,,,,,253.9,4.616363636363636,251,4.5636363636363635,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Garrett Acton","MIA",0.687956,0.548585,0,4.29839,17.082,0,0,0.6387,,17.2739,73.3439,14.8929,8.87,8.25,2.80955,6.55085,0.712564,0.750083,18.2218,9.49385,3.4131,2.78159,1.46382,0.248443,0.0893168,0.15912583470344543,0.225503,1.24139,0.268449,0.718074,,,4.40777,0.0735156,-0.0118979,999,,,,,,,65.9,3.8764705882352946,62,3.6470588235294117,,,,,,,,,,,,,,,,,,,"Garrett Acton","27583",670183
"Ryan Loutos","SEA",0.668291,0.588994,0,4.32994,16.648,0,0,0.65,,17.0441,73.6427,16.2409,8.79,8.2,1.94599,6.66238,0.582973,0.803277,14.9305,7.88393,3.51802,2.24101,1.02756,0.202742,0.090469,0.11227332800626755,0.245416,1.34377,0.289955,0.699408,,,4.18147,0.0727087,-0.0118979,999,,,,,,,69.60000000000002,4.094117647058825,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Ryan Loutos","29521",702795
"Yoniel Curet","PHI",0.423156,0.554828,0.211636,4.5689,2.178,1.417,0,0,,7.2884,31.8093,6.81807,3.96,3.7,0.935147,3.22416,0.0646345,0.492884,6.70284,8.27693,3.98132,2.07894,1.15476,0.210719,0.101359,0.10936038196086884,0.242703,1.37784,0.287613,0.696463,,,4.49378,0.0724474,0.0242166,999,,,,,,,26.300000000000015,3.7571428571428593,27,3.857142857142857,,,,,,,,,,,,,,,,,,,"Yoniel Curet","sa3015446",692414
"Jackson Jobe","DET",0.333598,0.50259,0.0722619,4.45704,2.929,1.107,0,0,,8.6829,37.2471,7.93518,4.6,4.3,1.23619,3.44819,0.142387,0.41872,7.41687,7.68773,3.57412,2.15094,1.28134,0.199126,0.092576,0.10654986649751663,0.237721,1.31101,0.270916,0.702743,,,4.61362,0.0723816,0.0344651,999,,,,,,,38.500000000000014,4.2777777777777795,37,4.111111111111111,,,,,,,,,,,,,,,,,,,"Jackson Jobe","30203",695549
"Jhony Brito","SDP",0.706704,0.544984,0,4.3578,16.631,0,0,0.6586,,18.4841,79.1741,18.5959,9.64,8.95,2.17297,5.66858,0.545835,0.732009,13.1527,6.40409,2.76006,2.32027,1.05803,0.166123,0.0715964,0.09452685713768005,0.255531,1.31272,0.285875,0.689108,,,4.2791,0.071683,-0.0604212,999,,,,,,,68.20000000000002,3.7888888888888896,73,4.055555555555555,,,,,,,,,,,,,,,,,,,"Jhony Brito","25386",666745
"Sean Guenther","DET",0.562064,0.512674,0,4.13688,14.332,0.127,0,0.6028,,15.3594,65.3118,14.9129,7.61,7.06,1.78475,4.70913,0.359775,0.649561,12.0908,7.08471,2.75936,2.56752,1.04579,0.185124,0.0721023,0.11302152276039124,0.248743,1.27753,0.284914,0.701499,,,4.118,0.0716266,-0.0164809,999,,,,,,,57.400000000000006,3.826666666666667,59,3.933333333333333,,,,,,,,,,,,,,,,,,,"Sean Guenther","20045",674944
"Joey Gerber","NYM",0.669604,0.446511,0,4.38296,13.188,0,0,0.7173,,14.5176,62.2647,13.2955,7.56,7.07,2.01625,5.43739,0.490766,0.653284,14.4662,8.96813,3.37084,2.6605,1.24995,0.232334,0.0873269,0.1450066938996315,0.236683,1.29035,0.284171,0.702249,,,4.20631,0.0713331,-0.0164713,999,,,,,,,66.60000000000001,4.44,63,4.2,,,,,,,,,,,,,,,,,,,"Joey Gerber","24591",680702
"Tim Hill","NYY",3.21279,1.82114,0,3.97967,61.487,0,1,14.9259,,62.96,268.208,64.7432,29.96,27.84,5.8229,17.9174,1.31053,3.05999,32.1266,4.59242,2.56126,1.79303,0.832372,0.119782,0.0668041,0.052977971732616425,0.261873,1.31291,0.281536,0.707309,,,4.31647,0.0704767,0.29891,999,,,,,,,289.40000000000003,4.593650793650794,303,4.809523809523809,,,,,,,,,,,,,,,,,,,"Tim Hill","16814",657612
"Chase Shugart","PHI",1.16305,0.899472,0,4.69924,30.299,0,0,0.6364,,33.2288,144.882,33.309,18.64,17.35,4.43636,12.5279,0.787442,1.58206,27.98,7.57838,3.39318,2.23342,1.20159,0.193123,0.0864698,0.10665331780910492,0.254711,1.37943,0.293554,0.68634,,,4.46057,0.069648,-0.17822,999,,,,,,,124.20000000000006,3.7636363636363654,128,3.878787878787879,,,,,,,,,,,,,,,,,,,"Chase Shugart","21544",663767
"Chad Green",,2.11925,2.47232,0,4.57021,38.099,0,1,0,,39.4249,167.172,37.2948,21.52,20.02,6.63309,11.8145,1.02761,1.59629,33.4711,7.64086,2.69704,2.83306,1.51421,0.20022,0.0706728,0.1295473352074623,0.24255,1.24564,0.269775,0.692798,,,4.64485,0.0678771,-0.164735,999,,,,,,,135.3,3.4692307692307693,133,3.41025641025641,,,,,,,,,,,,,,,,,,,"Chad Green","15552",643338
"Drew Smith","WSN",0.779588,0.773002,0,4.57081,23.191,0,0,0.6515,,23.4116,101.133,21.3666,12.75,11.89,3.41476,9.45339,0.499739,1.20097,22.4657,8.63636,3.63412,2.37647,1.31272,0.222139,0.0934747,0.1286648064851761,0.23615,1.31644,0.277899,0.69395,,,4.47736,0.0678081,-0.099768,999,,,,,,,96.70000000000002,4.204347826086957,94,4.086956521739131,,,,,,,,,,,,,,,,,,,"Drew Smith","17755",622098
"Konnor Pilkington","DET",1.02681,0.917664,0,4.17605,26.085,0.178,0,0.6028,,27.2195,118.848,22.7802,13.51,12.63,3.05457,14.865,0.762142,1.48914,28.292,9.35462,4.91505,1.90326,1.00998,0.238052,0.125076,0.11297620832920074,0.22226,1.38302,0.277252,0.723287,,,4.31767,0.0659018,0.0110949,999,,,,,,,115.10000000000001,4.2629629629629635,108,4,,,,,,,,,,,,,,,,,,,"Konnor Pilkington","21453",663455
"Hogan Harris","ATH",2.33635,1.9585,0,4.59187,53.965,0.243,8,11.3438,,63.3467,278.843,57.673,34.57,32.32,8.05477,32.2575,1.83031,3.4699,63.6634,9.045,4.58299,1.9736,1.14438,0.228313,0.115684,0.11262968927621841,0.237225,1.41966,0.289493,0.70385,,,4.47013,0.0646593,-0.211321,730.8699951171875,,,,,,,324.00000000000006,5.142857142857144,318,5.0476190476190474,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Ryan Webb","CLE",0.349352,0.537583,0.459307,4.87132,1.337,1.337,0,0,,6.8544,29.9471,7.03787,3.97,3.71,0.935853,2.61777,0.0209717,0.326138,5.37766,7.061,3.4372,2.05429,1.2288,0.179572,0.0874132,0.09215893596410751,0.260631,1.40868,0.294931,0.681287,,,4.62943,0.064192,0.036766,999,,,,,,,22.3,3.185714285714286,23,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Ryan Webb","sa3018280",669067
"Bobby Miller","LAD",0.897345,0.545188,0,4.40678,16.583,0.403,0,0.7772,,21.1379,90.9405,19.7196,11.07,10.35,2.72987,8.23566,0.546109,1.11149,18.9246,8.05763,3.50654,2.29788,1.16231,0.208099,0.0905609,0.11753762513399124,0.241681,1.32252,0.283451,0.699662,,,4.35005,0.0632825,-0.0026878,999,,,,,,,81.5,3.880952380952381,81,3.857142857142857,,,,,,,,,,,,,,,,,,,"Bobby Miller","27483",676272
"Joey Estes","ATH",0.957702,1.12667,0,4.71386,20.585,1.01,0,0.6384,,28.4862,121.167,27.0176,15.97,14.92,5.3679,8.0399,0.919488,1.64264,23.3521,7.3779,2.54015,2.90452,1.69595,0.192727,0.0663541,0.1263725459575653,0.242344,1.23068,0.261583,0.693021,,,4.96501,0.0629857,-0.0827186,999,,,,,,,95.50000000000001,3.410714285714286,95,3.392857142857143,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Jose Espada","BAL",0.532281,0.353002,0,4.17125,11.041,0,0,0.6611,,12.8163,54.4834,10.2385,6.35,5.94,1.99611,5.77738,0.325132,0.661864,14.9772,10.5174,4.05705,2.59238,1.40173,0.274894,0.106039,0.16885510087013245,0.213106,1.24965,0.265278,0.731083,,,4.32993,0.0626379,0.0812946,999,,,,,,,58.599999999999994,4.507692307692308,52,4,,,,,,,,,,,,,,,,,,,"Jose Espada","21131",664744
"James Karinchak","ATL",0.373887,0.279161,0,4.49805,9.785,0,0,0.6492,,10.1644,44.3822,8.14097,5.43,5.08,1.28725,5.77526,0.20276,0.538202,12.8715,11.397,5.11366,2.22874,1.13979,0.290016,0.130125,0.15989024937152863,0.213849,1.36911,0.286646,0.700526,,,4.11223,0.0618985,0.0230332,999,,,,,,,49.900000000000006,4.99,46,4.6,,,,,,,,,,,,,,,,,,,"James Karinchak","20151",675916
"Daison Acosta","SDP",0.430232,0.303049,0,3.94845,9.8,0,0,0,,10.1888,44.1027,8.27899,4.81,4.47,1.13173,5.31701,0.798664,0.598381,11.182,9.87733,4.69663,2.10307,0.999684,0.253545,0.12056,0.13298535346984863,0.2168,1.33441,0.276238,0.731461,,,4.12589,0.0616644,0.0230332,999,,,,,,,44.900000000000006,4.49,41,4.1,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Colin Poche","DET",0.664591,0.58221,0,4.31161,16.801,0,0,0.6028,,16.6156,71.0898,14.1268,8.55,7.96,2.38878,7.16407,0.416714,0.776496,15.6368,8.46981,3.88049,2.18267,1.29391,0.219958,0.100775,0.11918321996927261,0.223705,1.28138,0.26013,0.709934,,,4.55563,0.0579262,-0.0118979,999,,,,,,,76.80000000000001,4.51764705882353,71,4.176470588235294,,,,,,,,,,,,,,,,,,,"Colin Poche","19403",621363
"José Buttó","SFG",2.23079,1.9708,0,4.64167,53.878,0.336,1,12.9636,,61.5231,270.159,58.3894,34.05,31.73,8.06154,28.6741,1.73495,3.43783,56.9122,8.32549,4.19464,1.98479,1.17929,0.210662,0.106138,0.10452385991811752,0.245285,1.41514,0.290789,0.699596,,,4.5543,0.0564681,-0.162921,999,,,,,,,284.59999999999997,4.590322580645161,281,4.532258064516129,,,,,,,,,,,,,,,,,,,"Jose Butto","23313",676130
"Andry Lara","WSN",0.783631,0.794443,0,4.6098,23.531,0,0,0,,34.303,148.988,33.852,18.85,17.57,4.42146,13.0879,1.03504,1.4772,26.432,6.93491,3.43385,2.01957,1.16005,0.17741,0.0878455,0.08956480771303177,0.251832,1.36839,0.284162,0.689325,,,4.54348,0.0563571,-0.125088,999,,,,,,,124.00000000000003,3.6470588235294126,128,3.764705882352941,,,,,,,,,,,,,,,,,,,"Andry Lara","27967",691251
"Bryse Wilson","PHI",0.898823,1.38789,0.249854,5.3008,9.355,2.929,0,0.6364,,23.5153,102.773,25.8059,14.85,13.85,4.0853,7.18716,0.304492,0.984471,16.1784,6.19195,2.75074,2.25101,1.56356,0.157418,0.0699322,0.08748596161603928,0.272785,1.40305,0.292188,0.665224,,,5.06014,0.055646,-0.0727855,999,,,,,,,72.80000000000004,3.033333333333335,80,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Bryse Wilson","19990",669060
"Seth Martinez","BOS",0.678436,0.524299,0,4.45897,13.996,0,0,0.676,,14.916,64.3796,13.7619,7.92,7.39,1.95546,5.96262,0.468683,0.910111,12.8727,7.76712,3.59772,2.1589,1.17988,0.19995,0.0926167,0.10733349621295929,0.239309,1.32238,0.276636,0.694921,,,4.49568,0.0550936,-0.0164809,999,,,,,,,59.00000000000001,3.933333333333334,58,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"Daysbel Hernández","ATL",1.27259,0.961969,0,4.57066,33.366,0,0,0.6492,,35.1678,154.981,30.7861,19.06,17.86,4.11992,19.4991,1.0656,2.05221,35.9219,9.19298,4.99014,1.84223,1.05435,0.231782,0.125816,0.10596582293510437,0.230728,1.42987,0.285541,0.701417,,,4.45365,0.0550831,-0.0723615,999,,,,,,,142.20000000000002,4.062857142857143,136,3.8857142857142857,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Hunter Bigge","TBR",1.96788,1.54236,0,4.58951,44.536,0,0,6.8608,,47.1031,204.549,42.0545,25.73,24.02,7.15673,21.711,1.22055,2.48176,49.6265,9.48215,4.14833,2.28577,1.36744,0.242615,0.106141,0.1364736184477806,0.233175,1.35374,0.282407,0.707689,,,4.54402,0.0533182,-0.146509,999,,,,,,,208.50000000000006,4.436170212765958,200,4.25531914893617,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"Nick Hernandez","ATH",0.434079,0.339866,0,4.35679,9.668,0,0,0,,11.878,50.7818,9.82428,6.15,5.75,1.95898,5.17959,0.337142,0.664231,13.3248,10.0962,3.92459,2.57255,1.48432,0.262393,0.101997,0.16039565950632095,0.218618,1.26316,0.265233,0.722099,,,4.51152,0.0527892,0.0276399,999,,,,,,,46.20000000000002,3.8500000000000014,42,3.5,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
"Nick Mears","KCR",2.39259,1.97791,0,4.64983,58.445,0,0,12.4311,,59.2667,258.234,54.9596,32.73,30.62,8.19628,25.9435,1.51514,2.88599,55.0442,8.35878,3.93968,2.12169,1.24465,0.213156,0.100465,0.11269103735685349,0.239575,1.36507,0.281429,0.693854,,,4.53477,0.0526277,-0.220642,999,,,,,,,266.20000000000005,4.511864406779662,262,4.440677966101695,,,,,,,,,,,,,,,,,,,"Nick Mears","25376",683232
"Wilber Dotel","PIT",0.461332,0.383601,0,4.31015,9.531,0.168,0,0,,10.524,45.5939,9.42002,5.4,5.04,1.25594,4.74258,0.31003,0.59825,10.0672,8.60933,4.05579,2.12272,1.07406,0.220801,0.104018,0.11678297072649002,0.234019,1.34574,0.282201,0.706417,,,4.29585,0.0522855,0.0767047,999,,,,,,,47.70000000000001,4.336363636363637,44,4,,,,,,,,,,,,,,,,,,,"Wilber Dotel","sa3015163",696062
"Michel Otañez","TEX",0.814747,0.587103,0,4.24987,17.895,0,0,0.6445,,18.2335,80.6519,14.217,9.15,8.61,1.88643,12.0145,0.552745,1.42262,21.8924,10.806,5.9303,1.82217,0.931134,0.271443,0.148967,0.12247639894485474,0.211516,1.43864,0.28388,0.724084,,,4.2896,0.0520567,0.0414598,999,,,,,,,81.20000000000002,4.511111111111112,73,4.055555555555555,,,,,,,,,,,,,,,,,,,"Michel Otanez","22533",671305
"Tom Cosgrove","HOU",0.433229,0.29717,0,4.09908,9.446,0,0,0.6558,,9.8144,42.0836,8.53061,4.78,4.47,1.15005,4.17739,0.320868,0.563445,9.56243,8.76894,3.83075,2.28909,1.05461,0.227224,0.0992639,0.12796038389205933,0.228441,1.29483,0.277149,0.714367,,,4.15896,0.051976,0.0230332,999,,,,,,,47.300000000000004,4.73,46,4.6,,,,,,,,,,,,,,,,,,,"Tom Cosgrove","23443",676680
"Ryan Borucki","CHW",0.594221,0.528757,0,4.07737,15.241,0,0,0.5829,,15.407,65.4616,13.8206,7.5,6.98,1.85663,5.88342,0.321825,0.787916,13.213,7.71838,3.4368,2.2458,1.08455,0.201844,0.0898759,0.11196783185005188,0.235083,1.2789,0.273645,0.713487,,,4.28553,0.0512772,-0.0164892,999,,,,,,,59.00000000000001,3.933333333333334,58,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Ryan Borucki","16350",621366
"Jackson Wolf","SDP",0.129865,0.0931254,0,4.16786,3.013,0,0,0.6586,,9.4149,40.2408,8.42656,4.68,4.36,1.16273,3.67288,0.305924,0.381446,9.28537,8.87618,3.51102,2.52809,1.11149,0.230745,0.0912724,0.1394725814461708,0.232865,1.28514,0.282218,0.708528,,,4.06002,0.0487927,-0.0298206,999,,,,,,,43.500000000000014,4.833333333333335,42,4.666666666666667,,,,,,,,,,,,,,,,,,,"Jackson Wolf","29832",680232
"Héctor Neris","KCR",0.585626,0.472095,0,4.51013,14.241,0,0,0.666,,14.3876,62.2111,12.9971,7.7,7.21,1.96588,6.12462,0.245227,0.780411,14.5499,9.10152,3.83119,2.37564,1.22973,0.233879,0.098449,0.1354304477572441,0.235004,1.32904,0.284381,0.697745,,,4.32865,0.047142,-0.0695348,999,,,,,,,58.20000000000003,4.157142857142859,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"Hector Neris","11804",593576
"Scott Effross","DET",0.51078,0.487333,0,4.65768,13.792,0,0,0.6028,,14.4149,62.4502,15.2939,8.04,7.46,1.71285,4.28276,0.522851,0.724655,10.3681,6.47334,2.67396,2.42088,1.06943,0.166021,0.0685788,0.09744225442409515,0.266246,1.35809,0.299394,0.67157,,,4.28348,0.0433963,-0.0695348,999,,,,,,,49,3.5,53,3.7857142857142856,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
"Seth Johnson","PHI",0.685015,0.614403,0,4.55756,17.197,0.358,0,0.6364,,20.2411,88.3139,18.8499,11.01,10.25,2.68683,9.13244,0.695616,0.920576,20.0516,8.91575,4.06065,2.19565,1.19467,0.227049,0.103409,0.12364055961370468,0.24086,1.38245,0.291109,0.700734,,,4.36948,0.0419966,-0.0558177,999,,,,,,,75.69999999999999,3.7849999999999993,75,3.75,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Rico Garcia","BAL",2.25098,1.70378,0,4.66935,48.625,0.039,0,10.1815,,52.1379,225.902,47.2912,28.92,27.05,8.80744,22.6649,1.63734,2.38244,53.9628,9.31501,3.9124,2.3809,1.52033,0.238877,0.100331,0.13854650408029556,0.23545,1.34175,0.278698,0.712115,,,4.70239,0.0419163,-0.185814,999,,,,,,,224.90000000000003,4.325000000000001,216,4.153846153846154,,,,,,,,,,,,,,,,,,,"Rico Garcia","20023",670329
"AJ Smith-Shawver","ATL",0.287284,0.341706,0,4.42564,6.837,0.431,0,0.6492,,8.5818,36.7861,7.37218,4.52,4.22,1.22506,3.75778,0.233965,0.386452,9.24668,9.69728,3.9409,2.46068,1.28476,0.251363,0.102152,0.14921127259731293,0.22585,1.29693,0.27727,0.702076,,,4.28467,0.0403045,-0.0301647,999,,,,,,,46.10000000000001,5.122222222222224,42,4.666666666666667,,,,,,,,,,,,,,,,,,,"AJ Smith-Shawver","29960",700363
"Joe Elbis",,0.305563,0.472419,0.0733172,4.76989,3.004,1.038,0,0,,5.1888,22.4601,5.29699,2.94,2.75,0.706674,1.72209,0.0646004,0.237166,3.70593,6.42796,2.98697,2.152,1.22573,0.165001,0.0766733,0.08832764625549316,0.25838,1.35274,0.285322,0.676494,,,4.60998,0.0379059,-0.0033016,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Joe Elbis","sa3015216",692544
"Joey Lucchesi","SFG",1.94847,2.24891,0,4.3993,35.153,0.181,0,0.6515,,38.3379,166.056,36.0208,20.11,18.74,4.64664,16.5893,1.19636,1.76915,32.6324,7.6606,3.89442,1.96707,1.09082,0.196515,0.0999022,0.09661249816417694,0.243883,1.37227,0.284139,0.704918,,,4.44499,0.0374632,-0.0145915,999,,,,,,,139.1,3.6605263157894736,138,3.6315789473684212,,,,,,,,,,,,,,,,,,,"Joey Lucchesi","19320",664192
"Isaiah Campbell","ARI",0.632112,0.56765,0,4.73116,18.524,0,0,0,,22.6752,98.7118,23.8374,12.78,11.92,2.68718,7.57787,0.701181,1.10798,16.4562,6.53161,3.00773,2.17161,1.06657,0.166709,0.0767676,0.08994172513484955,0.264784,1.38545,0.298384,0.673892,,,4.37343,0.0370447,-0.0996167,999,,,,,,,75.9,3.3000000000000003,81,3.5217391304347827,,,,,,,,,,,,,,,,,,,"Isaiah Campbell","25551",663462
"Cole Irvin","LAD",0.515751,0.605478,0.278421,5.48018,2.335,1.637,0,0,,9.0654,39.8799,10.3512,5.89,5.52,1.64493,2.56756,0.094428,0.422725,5.82893,5.78688,2.54904,2.27022,1.63307,0.146162,0.0643823,0.0817796140909195,0.280599,1.42506,0.295972,0.6621,,,5.19761,0.0361135,-0.0345589,999,,,,,,,19.000000000000007,2.111111111111112,22,2.4444444444444446,,,,,,,,,,,,,,,,,,,"Cole Irvin","19244",608344
"Ryne Stanek","STL",2.50582,2.16667,0,4.67971,58.3,0,2,11.5134,,57.4074,250.478,52.1558,31.73,29.85,7.98812,26.7606,1.08854,2.70879,53.1546,8.33327,4.19538,1.9863,1.25233,0.212213,0.106838,0.10537438839673996,0.23599,1.37467,0.27628,0.696653,,,4.63224,0.03474,-0.225245,999,,,,,,,262.2,4.6,255,4.473684210526316,,,,,,,,,,,,,,,,,,,"Ryne Stanek","15947",592773
"Sam Bachman","LAA",0.938481,0.864791,0,4.30939,25.178,0,0,4.1501,,26.3773,115.218,24.1518,13.5,12.63,2.75524,12.7375,0.819995,1.73142,22.2349,7.58659,4.34606,1.74563,0.940096,0.19298,0.110551,0.08242963999509811,0.239722,1.39852,0.282428,0.708081,,,4.45275,0.0342387,-0.0421408,999,,,,,,,108.1,4.157692307692307,106,4.076923076923077,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Daniel Lynch IV","KCR",2.08663,1.88056,0,4.6232,50.67,0.458,0,10.8051,,58.4595,254.423,58.5002,32.22,30.03,7.42081,21.8955,1.63828,2.89121,44.0284,6.7783,3.37087,2.01084,1.14245,0.173052,0.0860594,0.08699260652065277,0.254752,1.37524,0.286662,0.68816,,,4.55105,0.0341284,-0.172057,999,,,,,,,246.70000000000002,4.253448275862069,256,4.413793103448276,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Bryan Hoeing","SDP",0.714011,0.626356,0,4.54993,16.905,0.208,0,0,,19.5036,84.2612,19.916,10.61,9.86,2.4393,6.54339,0.539786,0.828363,15.2057,7.01674,3.01947,2.32383,1.12562,0.180459,0.077656,0.10280340164899826,0.259022,1.35664,0.294994,0.687778,,,4.33567,0.033394,-0.0558177,999,,,,,,,77.4,3.87,80,4,,,,,,,,,,,,,,,,,,,"Bryan Hoeing","26304",663773
"Trevor Stephan","CLE",0.460617,0.479994,0,4.90804,12.807,0,0,0.6803,,13.3312,58.4323,12.9377,7.77,7.27,1.86532,5.3796,0.287773,1.02498,13.336,9.00323,3.63181,2.47899,1.25929,0.228229,0.0920655,0.13616394996643066,0.248669,1.37402,0.300664,0.671552,,,4.39466,0.0330966,-0.122218,999,,,,,,,49.8,3.8307692307692305,51,3.923076923076923,,,,,,,,,,,,,,,,,,,"Trevor Stephan","19932",663986
"Nick Burdi","NYM",0.38571,0.262626,0,4.38757,7.609,0,0,0.7173,,7.8768,34.1822,6.85506,4.11,3.84,1.04891,3.75076,0.168355,0.46029,8.55891,9.77938,4.2856,2.28191,1.19848,0.250391,0.109728,0.14066221565008163,0.228722,1.34646,0.285127,0.710909,,,4.29693,0.032862,0.0184266,999,,,,,,,38.7,4.8375,37,4.625,,,,,,,,,,,,,,,,,,,"Nick Burdi","16074",595897
"Lou Trivino","PHI",0.717651,0.569652,0,4.7203,18.651,0.021,0,0.6364,,19.2382,84.0776,18.8768,10.82,10.09,2.47389,7.9342,0.379605,1.14331,16.4243,7.6836,3.71177,2.07006,1.15733,0.195347,0.0943676,0.10097905993461609,0.25169,1.39363,0.292377,0.684911,,,4.51492,0.0325027,-0.108821,999,,,,,,,75.6,3.978947368421052,78,4.105263157894737,,,,,,,,,,,,,,,,,,,"Lou Trivino","15043",642152
"Marco Gonzales","SDP",0.375499,0.557255,0.441037,5.2214,1.451,1.451,0,0,,7.0326,30.7606,7.48707,4.37,4.08,1.2359,2.44459,0.0228884,0.253636,4.59841,5.88484,3.12847,1.88106,1.58165,0.14949,0.0794713,0.07001873850822449,0.2668,1.41223,0.281228,0.678135,,,5.26302,0.0313059,0.036766,999,,,,,,,25.3,3.6142857142857143,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Marco Gonzales","15467",594835
"Dom Hamel","NYY",0.866817,0.586991,0,4.58422,17.088,0.118,0,0.691,,18.1994,79.6433,16.6729,9.9,9.27,2.50237,8.42154,0.525838,1.02142,18.1376,8.96943,4.16463,2.15371,1.23748,0.227735,0.105741,0.12199445068836212,0.237504,1.37886,0.285924,0.703735,,,4.48598,0.0297399,-0.0604212,999,,,,,,,65.10000000000001,3.616666666666667,64,3.5555555555555554,,,,,,,,,,,,,,,,,,,"Dom Hamel","30153",687589
"Chayce McDermott","BAL",0.553659,0.585721,0,4.65958,11.303,0.579,0,0.6611,,15.0078,66.4494,12.7996,8.27,7.77,2.11835,8.85124,0.411733,0.917995,15.7138,9.42341,5.30798,1.77533,1.27035,0.236478,0.133203,0.10327565670013428,0.225822,1.44264,0.27495,0.716122,,,4.82883,0.0294242,0.0335531,999,,,,,,,58.60000000000001,3.906666666666667,55,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Jeff Criswell","COL",0.436032,0.465458,0,4.99271,10.074,0,0,0.6093,,11.0501,48.7474,10.7658,6.57,6.13,1.71534,4.82925,0.476246,0.494414,11.6062,9.45291,3.93329,2.40331,1.3971,0.238088,0.0990668,0.13902123272418976,0.247924,1.4113,0.300657,0.684049,,,4.49785,0.0293581,-0.126429,999,,,,,,,41.20000000000001,3.7454545454545465,42,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Jeff Criswell","27608",676105
